ref_name,rx_name,control_variant,variant,sample
Dupont21,CP_Fig2C_10_acute,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_10_acute,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_10_acute,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_10_acute,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_10_acute,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_11_VP2,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_11_VP2,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_11_VP2,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_11_VP2,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_11_VP2,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_11_VP2,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_11_VP3,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_11_VP3,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_11_VP3,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_11_VP3,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_11_VP3,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_11_VP3,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_11_VP4,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_11_VP4,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_11_VP4,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_11_VP4,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_11_VP4,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_11_VP4,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_11_VP5,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_11_VP5,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_11_VP5,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_11_VP5,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_11_VP5,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_11_VP5,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_11_acute,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_11_acute,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_11_acute,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_11_acute,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_11_acute,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_11_acute,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_12_VP2,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_12_VP2,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_12_VP2,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_12_VP2,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_12_VP2,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_12_VP2,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_12_VP3,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_12_VP3,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_12_VP3,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_12_VP3,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_12_VP3,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_12_VP3,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_12_VP4,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_12_VP4,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_12_VP4,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_12_VP4,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_12_VP4,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_12_VP4,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_12_VP5,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_12_VP5,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_12_VP5,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_12_VP5,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_12_VP5,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_12_VP5,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_12_acute,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_12_acute,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_12_acute,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_12_acute,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_12_acute,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_12_acute,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_13_VP2,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_13_VP2,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_13_VP2,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_13_VP2,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_13_VP2,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_13_VP2,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_13_VP3,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_13_VP3,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_13_VP3,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_13_VP3,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_13_VP3,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_13_VP3,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_13_VP4,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_13_VP4,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_13_VP4,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_13_VP4,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_13_VP4,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_13_VP4,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_13_VP5,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_13_VP5,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_13_VP5,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_13_VP5,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_13_VP5,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_13_VP5,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_13_acute,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_13_acute,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_13_acute,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_13_acute,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_13_acute,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_13_acute,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_14_VP2,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_14_VP2,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_14_VP2,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_14_VP2,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_14_VP2,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_14_VP2,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_14_VP3,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_14_VP3,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_14_VP3,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_14_VP3,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_14_VP3,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_14_VP3,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_14_VP4,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_14_VP4,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_14_VP4,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_14_VP4,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_14_VP4,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_14_VP4,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_14_VP5,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_14_VP5,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_14_VP5,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_14_VP5,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_14_VP5,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_14_VP5,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_14_acute,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_14_acute,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_14_acute,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_14_acute,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_14_acute,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_14_acute,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_1_VP2,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_1_VP2,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_1_VP2,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_1_VP2,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_1_VP2,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_1_VP2,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_1_VP3,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_1_VP3,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_1_VP3,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_1_VP3,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_1_VP3,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_1_VP3,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_1_VP4,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_1_VP4,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_1_VP4,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_1_VP4,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_1_VP4,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_1_VP4,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_1_VP5,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_1_VP5,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_1_VP5,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_1_VP5,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_1_VP5,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_1_VP5,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_1_acute,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_1_acute,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_1_acute,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_1_acute,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_1_acute,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_1_acute,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_2_VP2,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_2_VP2,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_2_VP2,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_2_VP2,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_2_VP2,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_2_VP2,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_2_VP3,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_2_VP3,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_2_VP3,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_2_VP3,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_2_VP3,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_2_VP3,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_2_VP4,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_2_VP4,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_2_VP4,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_2_VP4,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_2_VP4,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_2_VP4,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_2_VP5,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_2_VP5,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_2_VP5,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_2_VP5,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_2_VP5,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_2_VP5,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_2_acute,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_2_acute,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_2_acute,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_2_acute,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_2_acute,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_2_acute,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_3_VP2,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_3_VP2,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_3_VP2,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_3_VP2,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_3_VP2,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_3_VP2,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_3_VP3,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_3_VP3,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_3_VP3,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_3_VP3,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_3_VP3,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_3_VP3,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_3_VP4,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_3_VP4,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_3_VP4,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_3_VP4,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_3_VP4,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_3_VP4,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_3_VP5,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_3_VP5,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_3_VP5,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_3_VP5,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_3_VP5,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_3_VP5,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_3_acute,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_3_acute,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_3_acute,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_3_acute,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_3_acute,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_3_acute,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_4_VP2,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_4_VP2,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_4_VP2,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_4_VP2,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_4_VP2,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_4_VP2,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_4_VP3,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_4_VP3,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_4_VP3,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_4_VP3,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_4_VP3,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_4_VP3,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_4_VP4,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_4_VP4,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_4_VP4,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_4_VP4,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_4_VP4,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_4_VP4,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_4_VP5,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_4_VP5,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_4_VP5,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_4_VP5,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_4_VP5,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_4_VP5,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_4_acute,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_4_acute,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_4_acute,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_4_acute,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_4_acute,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_4_acute,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_5_VP2,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_5_VP2,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_5_VP2,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_5_VP2,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_5_VP2,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_5_VP2,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_5_VP3,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_5_VP3,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_5_VP3,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_5_VP3,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_5_VP3,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_5_VP3,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_5_VP4,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_5_VP4,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_5_VP4,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_5_VP4,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_5_VP4,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_5_VP4,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_5_VP5,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_5_VP5,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_5_VP5,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_5_VP5,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_5_VP5,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_5_VP5,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_5_acute,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_5_acute,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_5_acute,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_5_acute,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_5_acute,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_5_acute,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_6_VP2,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_6_VP2,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_6_VP2,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_6_VP2,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_6_VP2,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_6_VP2,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_6_VP3,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_6_VP3,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_6_VP3,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_6_VP3,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_6_VP3,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_6_VP3,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_6_VP4,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_6_VP4,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_6_VP4,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_6_VP4,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_6_VP4,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_6_VP4,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_6_VP5,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_6_VP5,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_6_VP5,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_6_VP5,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_6_VP5,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_6_VP5,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_6_acute,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_6_acute,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_6_acute,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_6_acute,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_6_acute,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_6_acute,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_7_VP2,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_7_VP2,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_7_VP2,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_7_VP2,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_7_VP2,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_7_VP2,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_7_VP3,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig2C_7_VP3,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig2C_7_VP3,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig2C_7_VP3,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig2C_7_VP3,B.1.351 Spike,P.1 Spike,1
